"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Petousi I.; Fountoulakis M.S.; Saru M.L.; Nikolaidis N.; Fletcher L.; Stentiford E.I.; Manios T.","Petousi, I. (37031863900); Fountoulakis, M.S. (58622208100); Saru, M.L. (36867581700); Nikolaidis, N. (55400853300); Fletcher, L. (7101843418); Stentiford, E.I. (6603757705); Manios, T. (6603910255)","37031863900; 58622208100; 36867581700; 55400853300; 7101843418; 6603757705; 6603910255","Effects of reclaimed wastewater irrigation on olive (Olea europaea L. cv. 'Koroneiki') trees","2015","Agricultural Water Management","160","","","33","40","7","60","10.1016/j.agwat.2015.06.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84936972068&doi=10.1016%2fj.agwat.2015.06.003&partnerID=40&md5=9c2b4888e9f4679f19f4f8f64914bbbb","Article","Final","","Scopus","2-s2.0-84936972068"
"Sharpe T.; McGill G.; Dancer S.J.; King M.-F.; Fletcher L.; Noakes C.J.","Sharpe, T. (36451282900); McGill, G. (55775467100); Dancer, S.J. (7003919753); King, M.-F. (55383157200); Fletcher, L. (7101843418); Noakes, C.J. (6603481396)","36451282900; 55775467100; 7003919753; 55383157200; 7101843418; 6603481396","Influence of ventilation use and occupant behaviour on surface microorganisms in contemporary social housing","2020","Scientific Reports","10","1","11841","","","","13","10.1038/s41598-020-68809-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088131311&doi=10.1038%2fs41598-020-68809-2&partnerID=40&md5=428f20c4a1a0e78e46f7b6f3c23b3ea8","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85088131311"
"King M.-F.; Pickin L.; Noakes C.; Fletcher L.; Gilkeson C.; Sleigh P.A.","King, Marco-Felipe (55383157200); Pickin, Laura (55672465400); Noakes, Catherine (6603481396); Fletcher, Louise (7101843418); Gilkeson, Carl (30967495600); Sleigh, P. Andrew (57266098300)","55383157200; 55672465400; 6603481396; 7101843418; 30967495600; 57266098300","The effectiveness of in-room UVGI disinfection devices at providing local control of airborne infection transmission","2011","12th International Conference on Indoor Air Quality and Climate 2011","3","","","2355","2356","1","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880524680&partnerID=40&md5=b4f92c4732b945ced7c5920bc152469b","Conference paper","Final","","Scopus","2-s2.0-84880524680"
"Hiwar W.; Adamson C.S.; Brenner D.J.; Fletcher L.A.; King M.-F.; McQuaid J.B.; Tidswell E.; Noakes C.J.; Wood K.; Eadie E.","Hiwar, Waseem (57217068581); Adamson, Catherine S (7003675242); Brenner, David J (57203030832); Fletcher, Louise A (7101843418); King, Marco-Felipe (55383157200); McQuaid, James B. (7006252685); Tidswell, Emma (57209714708); Noakes, Catherine J (6603481396); Wood, Kenneth (36124231600); Eadie, Ewan (23004042800)","57217068581; 7003675242; 57203030832; 7101843418; 55383157200; 7006252685; 57209714708; 6603481396; 36124231600; 23004042800","Experimental analysis to quantify inactivation of microorganisms by Far-UVC irradiation in indoor environments.","2025","Building and Environment","274","","112734","","","","0","10.1016/j.buildenv.2025.112734","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85218358046&doi=10.1016%2fj.buildenv.2025.112734&partnerID=40&md5=ea9520a36c8514a26fd044e85376193b","Article","Final","","Scopus","2-s2.0-85218358046"
"Clifton I.J.; Fletcher L.A.; Beggs C.B.; Denton M.; Peckham D.G.","Clifton, Ian J. (35271234500); Fletcher, Louise A. (7101843418); Beggs, Clive B. (7004007239); Denton, Miles (7103033892); Peckham, Daniel G. (7005935206)","35271234500; 7101843418; 7004007239; 7103033892; 7005935206","A laminar flow model of aerosol survival of epidemic and non-epidemic strains of Pseudomonas aeruginosa isolated from people with cystic fibrosis","2008","BMC Microbiology","8","","105","","","","24","10.1186/1471-2180-8-105","https://www.scopus.com/inward/record.uri?eid=2-s2.0-46749096433&doi=10.1186%2f1471-2180-8-105&partnerID=40&md5=40dbd34f022015893d721a348f80faec","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-46749096433"
"Thornton T.; Fletcher L.A.; Beggs C.B.; Elliott M.W.; Kerr K.G.","Thornton, Tom (55602244000); Fletcher, Louise A. (7101843418); Beggs, Clive B. (7004007239); Elliott, Mark W. (7402622210); Kerr, Kevin G. (19134862800)","55602244000; 7101843418; 7004007239; 7402622210; 19134862800","Airborne microflora in a respiratory ward","2004","IAQ Conference","","","","","","","5","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874188192&partnerID=40&md5=be73b4f01722c642c7e9707edb915acd","Conference paper","Final","","Scopus","2-s2.0-84874188192"
"Akpeimeh G.F.; Fletcher L.A.; Evans B.E.","Akpeimeh, G.F. (57208050838); Fletcher, L.A. (7101843418); Evans, B.E. (57199313235)","57208050838; 7101843418; 57199313235","Exposure to bioaerosols at open dumpsites: A case study of bioaerosols exposure from activities at Olusosun open dumpsite, Lagos Nigeria","2019","Waste Management","89","","","37","47","10","51","10.1016/j.wasman.2019.03.058","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063691904&doi=10.1016%2fj.wasman.2019.03.058&partnerID=40&md5=0861826b86d1d989f345aad3e268ef90","Article","Final","","Scopus","2-s2.0-85063691904"
"Hiwar W.; King M.-F.; Kharrufa H.; Tidswell E.; Fletcher L.A.; Noakes C.J.","Hiwar, Waseem (57217068581); King, Marco-Felipe (55383157200); Kharrufa, Harith (57193992558); Tidswell, Emma (57209714708); Fletcher, Louise A. (7101843418); Noakes, Catherine J. (6603481396)","57217068581; 55383157200; 57193992558; 57209714708; 7101843418; 6603481396","The impact of ventilation rate on reducing the microorganisms load in the air and on surfaces in a room-sized chamber","2022","Indoor Air","32","11","e13161","","","","6","10.1111/ina.13161","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142831562&doi=10.1111%2fina.13161&partnerID=40&md5=47fd0103b7c8d9c576ac88032d43ec27","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85142831562"
"King M.-F.; Wilson A.M.; Weir M.H.; López-García M.; Proctor J.; Hiwar W.; Khan A.; Fletcher L.A.; Sleigh P.A.; Clifton I.; Dancer S.J.; Wilcox M.; Reynolds K.A.; Noakes C.J.","King, Marco-Felipe (55383157200); Wilson, Amanda M. (57195611222); Weir, Mark H. (22137121000); López-García, Martín (36647824200); Proctor, Jessica (57218161473); Hiwar, Waseem (57217068581); Khan, Amirul (55800396100); Fletcher, Louise A. (7101843418); Sleigh, P. Andrew (57266098300); Clifton, Ian (35271234500); Dancer, Stephanie J. (7003919753); Wilcox, Mark (55446626100); Reynolds, Kelly A. (7201538123); Noakes, Catherine J. (6603481396)","55383157200; 57195611222; 22137121000; 36647824200; 57218161473; 57217068581; 55800396100; 7101843418; 57266098300; 35271234500; 7003919753; 55446626100; 7201538123; 6603481396","Modeling fomite-mediated SARS-CoV-2 exposure through personal protective equipment doffing in a hospital environment","2022","Indoor Air","32","1","e12938","","","","15","10.1111/ina.12938","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117860043&doi=10.1111%2fina.12938&partnerID=40&md5=0d31c8aa049af3bed0a192da8c4c6af3","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85117860043"
"Quintana-Najera J.; Blacker A.J.; Fletcher L.A.; Ross A.B.","Quintana-Najera, Jessica (57221165108); Blacker, A. John (6603951393); Fletcher, Louise A. (7101843418); Ross, Andrew B. (7402567700)","57221165108; 6603951393; 7101843418; 7402567700","Understanding the Influence of Biochar Augmentation in Anaerobic Digestion by Principal Component Analysis","2023","Energies","16","6","2523","","","","2","10.3390/en16062523","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151946972&doi=10.3390%2fen16062523&partnerID=40&md5=6fe3ffc972d45ad0d2abcb5bf7c349ad","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85151946972"
"Al-Haddad S.; Okoro-Shekwaga C.K.; Fletcher L.; Ross A.; Camargo-Valero M.A.","Al-Haddad, Saleh (57189320237); Okoro-Shekwaga, Cynthia Kusin (57189838924); Fletcher, Louise (7101843418); Ross, Andrew (7402567700); Camargo-Valero, Miller Alonso (16642000800)","57189320237; 57189838924; 7101843418; 7402567700; 16642000800","Assessing Different Inoculum Treatments for Improved Production of Hydrogen through Dark Fermentation","2023","Energies","16","3","1233","","","","7","10.3390/en16031233","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147956472&doi=10.3390%2fen16031233&partnerID=40&md5=658e3e8c9805543fa22eff0b86d14178","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85147956472"
"Hathway E.A.; Noakes C.J.; Fletcher L.A.; Sleigh P.A.; Clifton I.; Elliott M.W.","Hathway, E.A. (36655544000); Noakes, C.J. (6603481396); Fletcher, L.A. (7101843418); Sleigh, P.A. (57266098300); Clifton, I. (35271234500); Elliott, M.W. (7402622210)","36655544000; 6603481396; 7101843418; 57266098300; 35271234500; 7402622210","The role of nursing activities on the bioaerosol production in hospital wards","2013","Indoor and Built Environment","22","2","","410","421","11","13","10.1177/1420326X11428088","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879231683&doi=10.1177%2f1420326X11428088&partnerID=40&md5=f25d851f4a5f1cfe0c6fcb48a8252575","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84879231683"
"Fletcher L.A.; Stentiford E.I.; Hobbis P.G.; Barton J.R.","Fletcher, Louise A. (7101843418); Stentiford, Edward I. (6603757705); Hobbis, Peter G. (54415809600); Barton, John R. (58343873300)","7101843418; 6603757705; 54415809600; 58343873300","Performance of tunnel composters fitted with heated walls","2011","Proceedings of Institution of Civil Engineers: Waste and Resource Management","164","3","","161","167","6","4","10.1680/warm.2011.164.3.161","https://www.scopus.com/inward/record.uri?eid=2-s2.0-81355133188&doi=10.1680%2fwarm.2011.164.3.161&partnerID=40&md5=0dbb0212b2c8a12b35c3997cf91fabf2","Article","Final","","Scopus","2-s2.0-81355133188"
"Noakes C.J.; Fletcher L.A.; Beggs C.B.; Sleigh P.A.; Kerr K.G.","Noakes, C.J. (6603481396); Fletcher, L.A. (7101843418); Beggs, C.B. (7004007239); Sleigh, P.A. (57266098300); Kerr, K.G. (19134862800)","6603481396; 7101843418; 7004007239; 57266098300; 19134862800","Development of a numerical model to simulate the biological inactivation of airborne microorganisms in the presence of ultraviolet light","2004","Journal of Aerosol Science","35","4","","489","507","18","68","10.1016/j.jaerosci.2003.10.011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1642619104&doi=10.1016%2fj.jaerosci.2003.10.011&partnerID=40&md5=7aaae86363d2fc3b7302ba9f9f357965","Article","Final","","Scopus","2-s2.0-1642619104"
"Vernon J.J.; Black E.V.I.; Dennis T.; Devine D.A.; Fletcher L.; Wood D.J.; Nattress B.R.","Vernon, J.J. (59275059100); Black, E.V.I. (57223156636); Dennis, T. (57209218668); Devine, D.A. (7101713132); Fletcher, L. (7101843418); Wood, D.J. (57208540189); Nattress, B.R. (6603634931)","59275059100; 57223156636; 57209218668; 7101713132; 7101843418; 57208540189; 6603634931","Dental Mitigation Strategies to Reduce Aerosolization of SARS-CoV-2","2021","Journal of Dental Research","100","13","","1461","1467","6","28","10.1177/00220345211032885","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111917912&doi=10.1177%2f00220345211032885&partnerID=40&md5=867a0022ec677a8de4295899e727e89d","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85111917912"
"Quintana-Najera J.; Blacker A.J.; Fletcher L.A.; Ross A.B.","Quintana-Najera, Jessica (57221165108); Blacker, A. John (6603951393); Fletcher, Louise A. (7101843418); Ross, Andrew B. (7402567700)","57221165108; 6603951393; 7101843418; 7402567700","Influence of augmentation of biochar during anaerobic co-digestion of Chlorella vulgaris and cellulose","2022","Bioresource Technology","343","","126086","","","","12","10.1016/j.biortech.2021.126086","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116881024&doi=10.1016%2fj.biortech.2021.126086&partnerID=40&md5=13b0d9f262bd1f795e93be78e0ee2211","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85116881024"
"Roberts K.; Hathway A.; Fletcher L.A.; Beggs C.B.; Elliott M.W.; Sleigh P.A.","Roberts, K. (57197686393); Hathway, A. (36655544000); Fletcher, L.A. (7101843418); Beggs, C.B. (7004007239); Elliott, M.W. (7402622210); Sleigh, P.A. (57266098300)","57197686393; 36655544000; 7101843418; 7004007239; 7402622210; 57266098300","Bioaerosol production on a respiratory ward","2006","Indoor and Built Environment","15","1","","35","40","5","48","10.1177/1420326X06062562","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33144478651&doi=10.1177%2f1420326X06062562&partnerID=40&md5=f0a017b7f36d4f881620c1e659f37058","Conference paper","Final","","Scopus","2-s2.0-33144478651"
"Roberts K.; Sleigh P.A.; Noakes C.J.; Fletcher L.A.; Gilkeson C.A.","Roberts, Katherine (57197686393); Sleigh, P. Andrew (57266098300); Noakes, Catherine J. (6603481396); Fletcher, Louise A. (7101843418); Gilkeson, Carl A. (30967495600)","57197686393; 57266098300; 6603481396; 7101843418; 30967495600","Mechanisms for the aerial dissemination of clostridium difficile spores and potential for engineering control","2011","IAQ Conference","","","","","","","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874186881&partnerID=40&md5=529fcffef6d40452a083814419940ecb","Conference paper","Final","","Scopus","2-s2.0-84874186881"
"Quintana-Najera J.; Blacker A.J.; Fletcher L.A.; Bray D.G.; Ross A.B.","Quintana-Najera, Jessica (57221165108); Blacker, A. John (6603951393); Fletcher, Louise A. (7101843418); Bray, Douglas G. (57572673900); Ross, Andrew B. (7402567700)","57221165108; 6603951393; 7101843418; 57572673900; 7402567700","The Influence of Biochar Augmentation and Digestion Conditions on the Anaerobic Digestion of Water Hyacinth","2022","Energies","15","7","2524","","","","11","10.3390/en15072524","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128052575&doi=10.3390%2fen15072524&partnerID=40&md5=ab48a70b511ca0536cb060e70ab9b964","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85128052575"
"Akpeimeh G.F.; Fletcher L.A.; Evans B.E.; Ibanga I.E.","Akpeimeh, G.F. (57208050838); Fletcher, L.A. (7101843418); Evans, B.E. (57199313235); Ibanga, I.E. (57203816737)","57208050838; 7101843418; 57199313235; 57203816737","Quantitative Microbial Risk Assessment (QMRA) of Workers Exposure to Bioaerosols at MSW Open Dumpsites","2021","Risk Analysis","41","10","","1911","1924","13","8","10.1111/risa.13670","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098527508&doi=10.1111%2frisa.13670&partnerID=40&md5=e89d8906e49086329abc66a47e7bf21c","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85098527508"
"King M.-F.; López-García M.; Atedoghu K.P.; Zhang N.; Wilson A.M.; Weterings M.; Hiwar W.; Dancer S.J.; Noakes C.J.; Fletcher L.A.","King, Marco-Felipe (55383157200); López-García, Martín (36647824200); Atedoghu, Kalanne P. (57217070393); Zhang, Nan (56587197300); Wilson, Amanda M. (57195611222); Weterings, Martijn (36769593400); Hiwar, Waseem (57217068581); Dancer, Stephanie J. (7003919753); Noakes, Catherine J. (6603481396); Fletcher, Louise A. (7101843418)","55383157200; 36647824200; 57217070393; 56587197300; 57195611222; 36769593400; 57217068581; 7003919753; 6603481396; 7101843418","Bacterial transfer to fingertips during sequential surface contacts with and without gloves","2020","Indoor Air","30","5","","993","1004","11","30","10.1111/ina.12682","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086028411&doi=10.1111%2fina.12682&partnerID=40&md5=4d1a63b581b3bcfc15b5917cf15e415f","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85086028411"
"Noakes C.J.; Sleigh P.A.; Fletcher L.A.; Beggs C.B.","Noakes, C.J. (6603481396); Sleigh, P.A. (57266098300); Fletcher, L.A. (7101843418); Beggs, C.B. (7004007239)","6603481396; 57266098300; 7101843418; 7004007239","Use of CFD modelling to optimise the design of upper-room UVGI disinfection systems for ventilated rooms","2006","Indoor and Built Environment","15","4","","347","356","9","47","10.1177/1420326X06067353","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746150384&doi=10.1177%2f1420326X06067353&partnerID=40&md5=8bb0f86ced07f1b2a9272abf0fda91a7","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-33746150384"
