"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Fisher M.B.; Danquah L.; Seidu Z.; Fechter A.N.; Saga B.; Bartram J.K.; Liang K.M.; Ramaswamy R.","Fisher, Michael B. (55466325000); Danquah, Leslie (57218440418); Seidu, Zakaria (57218174654); Fechter, Allison N. (57218173223); Saga, Bansaga (57204044445); Bartram, Jamie K. (6603696131); Liang, Kaida M. (54898489900); Ramaswamy, Rohit (7102730025)","55466325000; 57218440418; 57218174654; 57218173223; 57204044445; 6603696131; 54898489900; 7102730025","WaSH CQI: Applying continuous quality improvement methods to water service delivery in four districts of rural northern Ghana","2020","PLoS ONE","15","7","e0233679","","","","3","10.1371/journal.pone.0233679","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088156919&doi=10.1371%2fjournal.pone.0233679&partnerID=40&md5=1baa6fff8b61d1417d96ee93f24dded3","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85088156919"
"Setty K.; McConnell R.; Raucher R.; Bartram J.","Setty, Karen (23101398100); McConnell, Robert (57534487700); Raucher, Robert (57204380953); Bartram, Jamie (6603696131)","23101398100; 57534487700; 57204380953; 6603696131","Comparative evaluation of risk management frameworks for U.S. source waters","2019","AWWA Water Science","1","1","e1125","","","","9","10.1002/aws2.1125","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068824291&doi=10.1002%2faws2.1125&partnerID=40&md5=60db34ad81b0269cdb0f5d64d51bb775","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85068824291"
"Moffa M.; Cronk R.; Fejfar D.; Dancausse S.; Padilla L.A.; Bartram J.","Moffa, Michelle (57195377833); Cronk, Ryan (35766082400); Fejfar, Donald (57205148256); Dancausse, Sarah (57205146757); Padilla, Leslie Acosta (57205146801); Bartram, Jamie (6603696131)","57195377833; 35766082400; 57205148256; 57205146757; 57205146801; 6603696131","A systematic scoping review of hygiene behaviors and environmental health conditions in institutional care settings for orphaned and abandoned children","2019","Science of the Total Environment","658","","","1161","1174","13","19","10.1016/j.scitotenv.2018.12.286","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058807712&doi=10.1016%2fj.scitotenv.2018.12.286&partnerID=40&md5=128a30f7325c39212111128d6039790f","Article","Final","","Scopus","2-s2.0-85058807712"
"Fejfar D.; Tracy W.; Kelly E.; Moffa M.; Bain R.; Bartram J.; Anderson D.; Cronk R.","Fejfar, Donald (57205148256); Tracy, Wren (58712887300); Kelly, Emma (56999862100); Moffa, Michelle (57195377833); Bain, Robert (55059412700); Bartram, Jamie (6603696131); Anderson, Darcy (57194513307); Cronk, Ryan (35766082400)","57205148256; 58712887300; 56999862100; 57195377833; 55059412700; 6603696131; 57194513307; 35766082400","Identifying predictors of E. coli in rural household water in sub-Saharan Africa using elimination regression","2024","Environmental Science: Water Research and Technology","10","5","","1147","1159","12","2","10.1039/d3ew00915g","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85187323415&doi=10.1039%2fd3ew00915g&partnerID=40&md5=22cc6a52298c139734fe26bdfd8d02e0","Article","Final","","Scopus","2-s2.0-85187323415"
"Kelly E.; Shields K.F.; Cronk R.; Lee K.; Behnke N.; Klug T.; Bartram J.","Kelly, Emma (56999862100); Shields, Katherine F. (55226537800); Cronk, Ryan (35766082400); Lee, Kristen (57193553844); Behnke, Nikki (57193551829); Klug, Tori (57190842615); Bartram, Jamie (6603696131)","56999862100; 55226537800; 35766082400; 57193553844; 57193551829; 57190842615; 6603696131","Seasonality, water use and community management of water systems in rural settings: Qualitative evidence from Ghana, Kenya, and Zambia","2018","Science of the Total Environment","628-629","","","715","721","6","70","10.1016/j.scitotenv.2018.02.045","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044640550&doi=10.1016%2fj.scitotenv.2018.02.045&partnerID=40&md5=4569757df1b8c2e8576369e05888d146","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85044640550"
"Crocker J.; Saywell D.; Shields K.F.; Kolsky P.; Bartram J.","Crocker, Jonny (55328328900); Saywell, Darren (39862043600); Shields, Katherine F. (55226537800); Kolsky, Pete (6603361938); Bartram, Jamie (6603696131)","55328328900; 39862043600; 55226537800; 6603361938; 6603696131","The true costs of participatory sanitation: Evidence from community-led total sanitation studies in Ghana and Ethiopia","2017","Science of the Total Environment","601-602","","","1075","1083","8","30","10.1016/j.scitotenv.2017.05.279","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020234556&doi=10.1016%2fj.scitotenv.2017.05.279&partnerID=40&md5=2e8f2eae29c6015bbe6584f65c020ec4","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85020234556"
"Elliott M.; MacDonald M.C.; Chan T.; Kearton A.; Shields K.F.; Bartram J.K.; Hadwen W.L.","Elliott, Mark (57189616985); MacDonald, Morgan C. (56462088200); Chan, Terence (7402680829); Kearton, Annika (57192078120); Shields, Katherine F. (55226537800); Bartram, Jamie K. (6603696131); Hadwen, Wade L. (6507327364)","57189616985; 56462088200; 7402680829; 57192078120; 55226537800; 6603696131; 6507327364","Multiple Household Water Sources and Their Use in Remote Communities With Evidence From Pacific Island Countries","2017","Water Resources Research","53","11","","9106","9117","11","67","10.1002/2017WR021047","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038908137&doi=10.1002%2f2017WR021047&partnerID=40&md5=f09e81f5b781c3fbc20003da7db5c9cb","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85038908137"
"Setty K.; Cronk R.; George S.; Anderson D.; O'flaherty G.; Bartram J.","Setty, Karen (23101398100); Cronk, Ryan (35766082400); George, Shannan (57205681021); Anderson, Darcy (57194513307); O'flaherty, Għanja (57204076499); Bartram, Jamie (6603696131)","23101398100; 35766082400; 57205681021; 57194513307; 57204076499; 6603696131","Adapting translational research methods to water, sanitation, and hygiene","2019","International Journal of Environmental Research and Public Health","16","20","4049","","","","9","10.3390/ijerph16204049","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074173168&doi=10.3390%2fijerph16204049&partnerID=40&md5=4e81665c994a0dcba51d36a0f54078cb","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85074173168"
"Setty K.; Bartram J.; De Roos A.J.; Beaudeau P.","Setty, Karen (23101398100); Bartram, Jamie (6603696131); De Roos, Anneclaire J. (7102835330); Beaudeau, Pascal (6602883889)","23101398100; 6603696131; 7102835330; 6602883889","Water safety plans and risk assessment: A novel procedure applied to treated water turbidity and gastrointestinal diseases","2020","International Journal of Hygiene and Environmental Health","229","","113435","","","","2","10.1016/j.ijheh.2019.113435","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082473179&doi=10.1016%2fj.ijheh.2019.113435&partnerID=40&md5=f6980bf1611fdc2fc6f3197933e196ff","Letter","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85082473179"
"Jaber T.; Fame T.; Agho O.A.; Van de Walle B.; Bartram J.; Boelee E.","Jaber, Tarek (58523678500); Fame, Thiaba (58523561700); Agho, Osas Aizeyosabor (58522973600); Van de Walle, Bartel (8904784200); Bartram, Jamie (6603696131); Boelee, Eline (6505788447)","58523678500; 58523561700; 58522973600; 8904784200; 6603696131; 6505788447","Environmental, social, and WASH factors affecting the recurrence of cholera outbreaks in displacement camps in Northeast Nigeria: a rapid appraisal","2023","Journal of Water Sanitation and Hygiene for Development","13","7","","520","526","6","3","10.2166/washdev.2023.055","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166779840&doi=10.2166%2fwashdev.2023.055&partnerID=40&md5=ab4b8837a0364eed51bc81ee9d9a3b62","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85166779840"
"Howard G.; Bartram J.; Brocklehurst C.; Colford J.M., Jr.; Costa F.; Cunliffe D.; Dreibelbis R.; Eisenberg J.N.S.; Evans B.; Girones R.; Hrudey S.; Willetts J.; Wright C.Y.","Howard, Guy (7202022099); Bartram, Jamie (6603696131); Brocklehurst, Clarissa (35797978100); Colford, John M. (7004130553); Costa, Federico (55378617300); Cunliffe, David (7004500443); Dreibelbis, Robert (35366110600); Eisenberg, Joseph Neil Spindel (7102686314); Evans, Barbara (57199313235); Girones, Rosina (7003624105); Hrudey, Steve (7007062128); Willetts, Juliet (22236047100); Wright, Caradee Y. (16417972200)","7202022099; 6603696131; 35797978100; 7004130553; 55378617300; 7004500443; 35366110600; 7102686314; 57199313235; 7003624105; 7007062128; 22236047100; 16417972200","COVID-19: Urgent actions, critical reflections and future relevance of 'WaSH': Lessons for the current and future pandemics","2020","Journal of Water and Health","18","5","","613","630","17","73","10.2166/wh.2020.162","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089655940&doi=10.2166%2fwh.2020.162&partnerID=40&md5=489f45d93dbbe8a8c6fe90bc9a414cb8","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85089655940"
"Abebe L.; Karon A.J.; Koltun A.J.; Cronk R.D.; Bain R.E.S.; Bartram J.","Abebe, Lydia (24066507700); Karon, Andrew J. (57193402492); Koltun, Andrew J. (57204953838); Cronk, Ryan D. (35766082400); Bain, Robert E. S. (55059412700); Bartram, Jamie (6603696131)","24066507700; 57193402492; 57204953838; 35766082400; 55059412700; 6603696131","Microbial contamination of non-household drinking water sources: A systematic review","2018","Journal of Water Sanitation and Hygiene for Development","8","3","","374","385","11","11","10.2166/washdev.2018.080","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058095432&doi=10.2166%2fwashdev.2018.080&partnerID=40&md5=75b62a557f6afa0a0d4531048568ace3","Review","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85058095432"
"Miller M.; Cronk R.; Klug T.; Kelly E.R.; Behnke N.; Bartram J.","Miller, Meghan (57207929466); Cronk, Ryan (35766082400); Klug, Tori (57190842615); Kelly, Emma R. (56999862100); Behnke, Nikki (57193551829); Bartram, Jamie (6603696131)","57207929466; 35766082400; 57190842615; 56999862100; 57193551829; 6603696131","External support programs to improve rural drinking water service sustainability: A systematic review","2019","Science of the Total Environment","670","","","717","731","14","33","10.1016/j.scitotenv.2019.03.069","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063258493&doi=10.1016%2fj.scitotenv.2019.03.069&partnerID=40&md5=bd9457ed65e6c96b1f2fce3de72394c7","Review","Final","","Scopus","2-s2.0-85063258493"
"Lebu S.; Sprouse L.; Akudago J.A.; Baldwin-SoRelle C.; Muoghalu C.C.; Anthonj C.; Evans B.; Brown J.; Bartram J.; Manga M.","Lebu, Sarah (57219130251); Sprouse, Lauren (57952947000); Akudago, John Apambilla (16314984300); Baldwin-SoRelle, Carrie (59136564000); Muoghalu, Chimdi C. (58098694800); Anthonj, Carmen (56674612800); Evans, Barbara (57199313235); Brown, Joe (57205143695); Bartram, Jamie (6603696131); Manga, Musa (57208886381)","57219130251; 57952947000; 16314984300; 59136564000; 58098694800; 56674612800; 57199313235; 57205143695; 6603696131; 57208886381","Indicators for evaluating shared sanitation quality: a systematic review and recommendations for sanitation monitoring","2024","npj Clean Water","7","1","102","","","","2","10.1038/s41545-024-00386-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85205957971&doi=10.1038%2fs41545-024-00386-7&partnerID=40&md5=2029fcee2fd775cc32e768b25afb4fc3","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85205957971"
"Wolf J.; Hunter P.R.; Freeman M.C.; Cumming O.; Clasen T.; Bartram J.; Higgins J.P.T.; Johnston R.; Medlicott K.; Boisson S.; Prüss-Ustün A.","Wolf, Jennyfer (55307975800); Hunter, Paul R. (17135089100); Freeman, Matthew C. (23099628300); Cumming, Oliver (35069122800); Clasen, Thomas (6701896965); Bartram, Jamie (6603696131); Higgins, Julian P. T. (57307017300); Johnston, Richard (13003497100); Medlicott, Kate (22934654500); Boisson, Sophie (16030238900); Prüss-Ustün, Annette (9739021000)","55307975800; 17135089100; 23099628300; 35069122800; 6701896965; 6603696131; 57307017300; 13003497100; 22934654500; 16030238900; 9739021000","Impact of drinking water, sanitation and handwashing with soap on childhood diarrhoeal disease: updated meta-analysis and meta-regression","2018","Tropical Medicine and International Health","23","5","","508","525","17","279","10.1111/tmi.13051","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045849126&doi=10.1111%2ftmi.13051&partnerID=40&md5=b77f6d95cbc0b4abf3b95f3c7d55566a","Review","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85045849126"
"Lewis R.; Scott R.; Bala B.; Jahan H.; Bartram J.; Radu T.","Lewis, R. (57201456245); Scott, R. (9640323900); Bala, B. (55985848700); Jahan, H. (55538010900); Bartram, J. (6603696131); Radu, T. (23976562700)","57201456245; 9640323900; 55985848700; 55538010900; 6603696131; 23976562700","Household water use and greywater management in Khulna city, Bangladesh","2024","International Journal of Hygiene and Environmental Health","259","","114376","","","","1","10.1016/j.ijheh.2024.114376","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85189493829&doi=10.1016%2fj.ijheh.2024.114376&partnerID=40&md5=7e50f194ba5139c429387f5a7f86e36f","Review","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85189493829"
"Barrington D.J.; Sridharan S.; Shields K.F.; Saunders S.G.; Souter R.T.; Bartram J.","Barrington, D.J. (25922053200); Sridharan, S. (25634591300); Shields, K.F. (55226537800); Saunders, S.G. (7202876344); Souter, R.T. (57188627468); Bartram, J. (6603696131)","25922053200; 25634591300; 55226537800; 7202876344; 57188627468; 6603696131","Sanitation marketing: A systematic review and theoretical critique using the capability approach","2017","Social Science and Medicine","194","","","128","134","6","24","10.1016/j.socscimed.2017.10.021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032257472&doi=10.1016%2fj.socscimed.2017.10.021&partnerID=40&md5=cb69e77aab4496df2e162aadf3791971","Review","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85032257472"
"Ferrero G.; Setty K.; Rickert B.; George S.; Rinehold A.; DeFrance J.; Bartram J.","Ferrero, Giuliana (56022491200); Setty, Karen (23101398100); Rickert, Bettina (57205682559); George, Shannan (57205681021); Rinehold, Angella (47562231600); DeFrance, Jennifer (57205682439); Bartram, Jamie (6603696131)","56022491200; 23101398100; 57205682559; 57205681021; 47562231600; 57205682439; 6603696131","Capacity building and training approaches for water safety plans: A comprehensive literature review","2019","International Journal of Hygiene and Environmental Health","222","4","","615","627","12","56","10.1016/j.ijheh.2019.01.011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061075752&doi=10.1016%2fj.ijheh.2019.01.011&partnerID=40&md5=f700f814ff027a7f06ff7072094225d6","Review","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85061075752"
"Nijhawan A.; Budge S.; Reddy O.; Bartram J.; Howard G.","Nijhawan, Anisha (55499266900); Budge, Sophie (57207298008); Reddy, Olivia (57222237068); Bartram, Jamie (6603696131); Howard, Guy (7202022099)","55499266900; 57207298008; 57222237068; 6603696131; 7202022099","Environmental hygiene in outdoor food markets in Africa: a scoping review","2023","Journal of Water Sanitation and Hygiene for Development","13","4","","276","288","12","1","10.2166/washdev.2023.221","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159635318&doi=10.2166%2fwashdev.2023.221&partnerID=40&md5=0468130a904be97e8f3b6541136ec1bf","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85159635318"
"Budge S.; Ambelu A.; Bartram J.; Brown J.; Hutchings P.","Budge, Sophie (57207298008); Ambelu, Argaw (35279317000); Bartram, Jamie (6603696131); Brown, Joe (57205143695); Hutchings, Paul (56900871400)","57207298008; 35279317000; 6603696131; 57205143695; 56900871400","Environmental sanitation and the evolution of water, sanitation and hygiene","2022","Bulletin of the World Health Organization","100","4","","286","288","2","11","10.2471/BLT.21.287137","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127697355&doi=10.2471%2fBLT.21.287137&partnerID=40&md5=77800314370d6e63cf61ee1e37478108","Note","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85127697355"
"Anthonj C.; Fleming L.; Cronk R.; Godfrey S.; Ambelu A.; Bevan J.; Sozzi E.; Bartram J.","Anthonj, Carmen (56674612800); Fleming, Lisa (57204114076); Cronk, Ryan (35766082400); Godfrey, Samuel (8895796000); Ambelu, Argaw (35279317000); Bevan, Jane (57197977111); Sozzi, Emanuele (24315134300); Bartram, Jamie (6603696131)","56674612800; 57204114076; 35766082400; 8895796000; 35279317000; 57197977111; 24315134300; 6603696131","Improving monitoring and water point functionality in rural Ethiopia","2018","Water (Switzerland)","10","11","1591","","","","19","10.3390/w10111591","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055965587&doi=10.3390%2fw10111591&partnerID=40&md5=b8930e9b148c7d067f119f1e657e4166","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85055965587"
"Christenson E.C.; Cronk R.; Atkinson H.; Bhatt A.; Berdiel E.; Cawley M.; Cho G.; Coleman C.K.; Harrington C.; Heilferty K.; Fejfar D.; Grant E.J.; Grigg K.; Joshi T.; Mohan S.; Pelak G.; Shu Y.; Bartram J.","Christenson, Elizabeth C. (56042284000); Cronk, Ryan (35766082400); Atkinson, Helen (57302911500); Bhatt, Aayush (57302755700); Berdiel, Emilio (57302117200); Cawley, Michelle (57200072944); Cho, Grace (57302911600); Coleman, Collin Knox (57248663700); Harrington, Cailee (57302274700); Heilferty, Kylie (57302274800); Fejfar, Don (57205148256); Grant, Emily J. (57302435700); Grigg, Karen (35931750400); Joshi, Tanmay (57302590000); Mohan, Suniti (59065407400); Pelak, Grace (59017601600); Shu, Yuhong (57303068600); Bartram, Jamie (6603696131)","56042284000; 35766082400; 57302911500; 57302755700; 57302117200; 57200072944; 57302911600; 57248663700; 57302274700; 57302274800; 57205148256; 57302435700; 35931750400; 57302590000; 59065407400; 59017601600; 57303068600; 6603696131","Evidence map and systematic review of disinfection efficacy on environmental surfaces in healthcare facilities","2021","International Journal of Environmental Research and Public Health","18","21","11100","","","","12","10.3390/ijerph182111100","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117495258&doi=10.3390%2fijerph182111100&partnerID=40&md5=7067b2ef605611454c97d4eb044cf024","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85117495258"
"Cronk R.; Guo A.; Fleming L.; Bartram J.","Cronk, Ryan (35766082400); Guo, Amy (57196065010); Fleming, Lisa (57204114076); Bartram, Jamie (6603696131)","35766082400; 57196065010; 57204114076; 6603696131","Factors associated with water quality, sanitation, and hygiene in rural schools in 14 low- and middle-income countries","2021","Science of the Total Environment","761","","144226","","","","32","10.1016/j.scitotenv.2020.144226","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098068173&doi=10.1016%2fj.scitotenv.2020.144226&partnerID=40&md5=506a52342b5c2df411d5c0d405f24ca0","Article","Final","","Scopus","2-s2.0-85098068173"
"Wren Tracy J.; Guo A.; Liang K.; Bartram J.; Fisher M.","Wren Tracy, J. (57210396342); Guo, Amy (57196065010); Liang, Kaida (54898489900); Bartram, Jamie (6603696131); Fisher, Michael (55466325000)","57210396342; 57196065010; 54898489900; 6603696131; 55466325000","Sources of and solutions to toxic metal and metalloid contamination in small rural drinking water systems: A rapid review","2020","International Journal of Environmental Research and Public Health","17","19","7076","1","17","16","19","10.3390/ijerph17197076","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091624239&doi=10.3390%2fijerph17197076&partnerID=40&md5=ad5c313195087b831e6e4d5d37c2fd74","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85091624239"
"Fisher M.B.; Guo A.Z.; Tracy J.W.; Prasad S.K.; Cronk R.D.; Browning E.G.; Liang K.R.; Kelly E.R.; Bartram J.K.","Fisher, Michael B. (55466325000); Guo, Amy Z. (57196065010); Tracy, J. Wren (57210396342); Prasad, Sridevi K. (57223284870); Cronk, Ryan D. (35766082400); Browning, Emily G. (57223309556); Liang, Kaida R. (54898489900); Kelly, Emma R. (56999862100); Bartram, Jamie K. (6603696131)","55466325000; 57196065010; 57210396342; 57223284870; 35766082400; 57223309556; 54898489900; 56999862100; 6603696131","Occurrence of lead and other toxic metals derived from drinking-water systems in three west african countries","2021","Environmental Health Perspectives","129","4","047012","","","","22","10.1289/EHP7804","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105467675&doi=10.1289%2fEHP7804&partnerID=40&md5=6678601dc64f0d93596c98a3324dc9a4","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-85105467675"
"Connolly K.; Mbutu M.; Bartram J.; Fuente D.","Connolly, Katherine (57202235875); Mbutu, Mwaura (57202233212); Bartram, Jamie (6603696131); Fuente, David (43861101200)","57202235875; 57202233212; 6603696131; 43861101200","Perceptions of climate-related risk among water sector professionals in Africa—Insights from the 2016 African Water Association Congress","2018","International Journal of Hygiene and Environmental Health","221","5","","838","846","8","3","10.1016/j.ijheh.2018.04.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047570539&doi=10.1016%2fj.ijheh.2018.04.007&partnerID=40&md5=d0c4641d6610368120689954f0e3f213","Conference paper","Final","","Scopus","2-s2.0-85047570539"
"Grandjean A.C.; Bartram J.K.","Grandjean, A.C. (7003551844); Bartram, J.K. (6603696131)","7003551844; 6603696131","Essential nature of water for health: Water as part of the dietary intake for nutrients and the role of water in hygiene","2019","Encyclopedia of Environmental Health","","","","708","718","10","0","10.1016/B978-0-444-63951-6.00279-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079515070&doi=10.1016%2fB978-0-444-63951-6.00279-5&partnerID=40&md5=f592ce811cd02c6814c6a506b7a02f64","Book chapter","Final","","Scopus","2-s2.0-85079515070"
"Guo W.; Cronk R.; Scherer E.; Oommen R.; Brogan J.; Sarr M.; Bartram J.","Guo, Wilson (59278534800); Cronk, Ryan (35766082400); Scherer, Elissa (57207259977); Oommen, Rachel (57208584007); Brogan, John (57203352981); Sarr, Mohamed (57208580250); Bartram, Jamie (6603696131)","59278534800; 35766082400; 57207259977; 57208584007; 57203352981; 57208580250; 6603696131","A systematic scoping review of environmental health conditions in penal institutions","2019","International Journal of Hygiene and Environmental Health","222","5","","790","803","13","22","10.1016/j.ijheh.2019.05.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065165859&doi=10.1016%2fj.ijheh.2019.05.001&partnerID=40&md5=919c6b668084e8d3c9d99c8a3bd143c9","Review","Final","","Scopus","2-s2.0-85065165859"
"Bartram J.; Brocklehurst C.; Bradley D.; Muller M.; Evans B.","Bartram, Jamie (6603696131); Brocklehurst, Clarissa (35797978100); Bradley, David (35446788400); Muller, Mike (57001838400); Evans, Barbara (57199313235)","6603696131; 35797978100; 35446788400; 57001838400; 57199313235","Policy review of the means of implementation targets and indicators for the sustainable development goal for water and sanitation","2018","npj Clean Water","1","1","3","","","","75","10.1038/s41545-018-0003-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056097934&doi=10.1038%2fs41545-018-0003-0&partnerID=40&md5=572ea2b149aea2b5da7c79743effd11f","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85056097934"
"Behnke N.; Shackelford B.B.; Dawood A.; Oommen R.A.; Tu R.; Snel M.; Al Samawi I.; Talozi S.; Anderson D.; Cronk R.; Bartram J.","Behnke, Nikki (57193551829); Shackelford, Brandie Banner (57214098851); Dawood, Amjad (59330360900); Oommen, Rachel A. (57208584007); Tu, Raymond (57214085060); Snel, Marielle (12789615400); Al Samawi, Iyad (59330596300); Talozi, Samer (6508223235); Anderson, Darcy (57194513307); Cronk, Ryan (35766082400); Bartram, Jamie (6603696131)","57193551829; 57214098851; 59330360900; 57208584007; 57214085060; 12789615400; 59330596300; 6508223235; 57194513307; 35766082400; 6603696131","The Evolution and Sustainability of Environmental Health Services in the Azraq Refugee Camp, Jordan: A Qualitative Study","2024","Sustainability (Switzerland)","16","17","7758","","","","0","10.3390/su16177758","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85204121183&doi=10.3390%2fsu16177758&partnerID=40&md5=e5384293a75cb2ff7e963de26c946d2d","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85204121183"
"Manga M.; Bartram J.; Evans B.E.","Manga, Musa (57208886381); Bartram, Jamie (6603696131); Evans, Barbara E. (57199313235)","57208886381; 6603696131; 57199313235","Economic cost analysis of low-cost sanitation technology options in informal settlement areas (case study: Soweto, Johannesburg)","2020","International Journal of Hygiene and Environmental Health","223","1","","289","298","9","32","10.1016/j.ijheh.2019.06.012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068241167&doi=10.1016%2fj.ijheh.2019.06.012&partnerID=40&md5=5ec794649e38af23824b8981f40e6ab2","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85068241167"
"Moffa M.; Cronk R.; Fejfar D.; Dancausse S.; Padilla L.A.; Bartram J.","Moffa, Michelle (57195377833); Cronk, Ryan (35766082400); Fejfar, Donald (57205148256); Dancausse, Sarah (57205146757); Padilla, Leslie Acosta (57205146801); Bartram, Jamie (6603696131)","57195377833; 35766082400; 57205148256; 57205146757; 57205146801; 6603696131","A systematic scoping review of environmental health conditions and hygiene behaviors in homeless shelters","2019","International Journal of Hygiene and Environmental Health","222","3","","335","346","11","42","10.1016/j.ijheh.2018.12.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058785893&doi=10.1016%2fj.ijheh.2018.12.004&partnerID=40&md5=853d00577a48eda489eb3cf0d42c594b","Review","Final","","Scopus","2-s2.0-85058785893"
"Setty K.; Loret J.-F.; Courtois S.; Hammer C.C.; Hartemann P.; Lafforgue M.; Litrico X.; Manasfi T.; Medema G.; Shaheen M.; Tesson V.; Bartram J.","Setty, Karen (23101398100); Loret, Jean-Francois (6507884720); Courtois, Sophie (6701783742); Hammer, Charlotte Christiane (57204586742); Hartemann, Philippe (36881229900); Lafforgue, Michel (6508149496); Litrico, Xavier (23570893600); Manasfi, Tarek (56764597500); Medema, Gertjan (7004206857); Shaheen, Mohamed (57195769924); Tesson, Vincent (56124365300); Bartram, Jamie (6603696131)","23101398100; 6507884720; 6701783742; 57204586742; 36881229900; 6508149496; 23570893600; 56764597500; 7004206857; 57195769924; 56124365300; 6603696131","Faster and safer: Research priorities in water and health","2019","International Journal of Hygiene and Environmental Health","222","4","","593","606","13","9","10.1016/j.ijheh.2019.03.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063237698&doi=10.1016%2fj.ijheh.2019.03.003&partnerID=40&md5=33aa5d354bf12a469ed0c05d6678e34a","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-85063237698"
